Date,China,France,Germany,Italy,Portugal,Spain,UK,US,China_REL,France_REL,Germany_REL,Italy_REL,Portugal_REL,Spain_REL,UK_REL,US_REL,China_ult7,France_ult7,Germany_ult7,Italy_ult7,Portugal_ult7,Spain_ult7,UK_ult7,US_ult7,China_REL_ult7,France_REL_ult7,Germany_REL_ult7,Italy_REL_ult7,Portugal_REL_ult7,Spain_REL_ult7,UK_REL_ult7,US_REL_ult7
2020-08-24,4711,30397,9276,35441,1801,28872,41433,177405,0.34,45.38,11.19,58.66,17.51,61.7,62.34,54.3,8.0,95.0,40.0,41.0,22.0,226.0,64.0,6680.0,0.0,0.14000000000000057,0.049999999999998934,0.06999999999999318,0.21000000000000085,0.490000000000002,0.09000000000000341,2.039999999999999
2020-08-25,4712,30416,9281,35445,1805,28924,41449,178628,0.34,45.41,11.19,58.66,17.55,61.81,62.37,54.68,7.0,93.0,40.0,40.0,21.0,254.0,68.0,6676.0,0.0,0.13999999999999346,0.03999999999999915,0.05999999999999517,0.1999999999999993,0.5399999999999991,0.10999999999999943,2.039999999999999
2020-08-26,4713,30416,9285,35458,1807,28971,41465,179790,0.34,45.41,11.2,58.68,17.57,61.91,62.39,55.03,7.0,76.0,36.0,46.0,21.0,174.0,68.0,6503.0,0.0,0.10999999999999943,0.03999999999999915,0.07000000000000028,0.1999999999999993,0.36999999999999744,0.10000000000000142,1.990000000000002
2020-08-27,4715,30448,9290,35463,1809,28996,41477,180903,0.34,45.46,11.21,58.69,17.59,61.96,62.41,55.37,6.0,97.0,27.0,45.0,21.0,183.0,74.0,6512.0,0.0,0.14000000000000057,0.040000000000000924,0.07000000000000028,0.1999999999999993,0.39000000000000057,0.10999999999999943,1.9899999999999949
2020-08-28,4718,30465,9290,35472,1815,29011,41486,181878,0.34,45.49,11.21,58.71,17.65,61.99,62.42,55.67,9.0,91.0,24.0,45.0,23.0,173.0,81.0,6404.0,0.0,0.14000000000000057,0.030000000000001137,0.0799999999999983,0.21999999999999886,0.37000000000000455,0.12000000000000455,1.9600000000000009
2020-08-29,4721,30471,9299,35473,1818,29011,41498,182794,0.34,45.49,11.22,58.71,17.68,61.99,62.44,55.95,10.0,89.0,27.0,43.0,24.0,173.0,75.0,6411.0,0.0,0.13000000000000256,0.040000000000000924,0.07000000000000028,0.23999999999999844,0.37000000000000455,0.10999999999999943,1.9600000000000009
2020-08-30,4722,30474,9300,35477,1819,29011,41499,183235,0.34,45.5,11.22,58.72,17.69,61.99,62.44,56.09,11.0,92.0,25.0,40.0,23.0,173.0,70.0,6306.0,0.0,0.14000000000000057,0.030000000000001137,0.07000000000000028,0.23000000000000043,0.37000000000000455,0.09999999999999432,1.9300000000000068
2020-08-31,4723,30501,9303,35483,1822,29094,41501,183777,0.34,45.54,11.22,58.73,17.72,62.17,62.44,56.25,12.0,104.0,27.0,42.0,21.0,222.0,68.0,6372.0,0.0,0.1599999999999966,0.030000000000001137,0.07000000000000028,0.2099999999999973,0.46999999999999886,0.09999999999999432,1.9500000000000028
2020-09-01,4724,30525,9307,35491,1824,29152,41504,184804,0.34,45.58,11.23,58.74,17.74,62.3,62.45,56.57,12.0,109.0,26.0,46.0,19.0,228.0,55.0,6176.0,0.0,0.1700000000000017,0.040000000000000924,0.0800000000000054,0.18999999999999773,0.4899999999999949,0.0800000000000054,1.8900000000000006
2020-09-02,4727,30547,9322,35497,1827,29194,41514,185877,0.34,45.61,11.24,58.75,17.77,62.38,62.46,56.9,14.0,131.0,37.0,39.0,20.0,223.0,49.0,6087.0,0.0,0.20000000000000284,0.040000000000000924,0.07000000000000028,0.1999999999999993,0.47000000000000597,0.07000000000000028,1.8699999999999974
2020-09-03,4728,30564,9322,35507,1829,29234,41527,186907,0.34,45.63,11.24,58.77,17.79,62.47,62.48,57.21,13.0,116.0,32.0,44.0,20.0,238.0,50.0,6004.0,0.0,0.1700000000000017,0.02999999999999936,0.0800000000000054,0.1999999999999993,0.509999999999998,0.07000000000000028,1.8400000000000034
2020-09-04,4728,30542,9327,35518,1833,29418,41537,187864,0.34,45.6,11.25,58.78,17.82,62.86,62.5,57.51,10.0,77.0,37.0,46.0,18.0,407.0,51.0,5986.0,0.0,0.10999999999999943,0.03999999999999915,0.07000000000000028,0.1700000000000017,0.8699999999999974,0.0799999999999983,1.8399999999999963
2020-09-05,4728,30553,9329,35534,1838,29418,41549,188621,0.34,45.62,11.25,58.81,17.87,62.86,62.52,57.74,7.0,82.0,30.0,61.0,20.0,407.0,51.0,5827.0,0.0,0.12999999999999545,0.02999999999999936,0.10000000000000142,0.19000000000000128,0.8699999999999974,0.0800000000000054,1.7899999999999991
2020-09-06,4730,30555,9330,35541,1840,29418,41551,189090,0.34,45.62,11.25,58.82,17.89,62.86,62.52,57.88,8.0,81.0,30.0,64.0,21.0,407.0,52.0,5855.0,0.0,0.11999999999999744,0.02999999999999936,0.10000000000000142,0.1999999999999993,0.8699999999999974,0.0800000000000054,1.7899999999999991
2020-09-07,4732,30578,9331,35553,1843,29516,41554,189404,0.34,45.65,11.25,58.84,17.92,63.07,62.52,57.98,9.0,77.0,28.0,70.0,21.0,422.0,53.0,5627.0,0.0,0.10999999999999943,0.02999999999999936,0.11000000000000654,0.20000000000000284,0.8999999999999986,0.0800000000000054,1.7299999999999969
2020-09-08,4733,30616,9336,35563,1846,29594,41586,189861,0.34,45.71,11.26,58.86,17.95,63.24,62.57,58.12,9.0,91.0,29.0,72.0,22.0,442.0,82.0,5057.0,0.0,0.13000000000000256,0.02999999999999936,0.11999999999999744,0.21000000000000085,0.9400000000000048,0.11999999999999744,1.5499999999999972
2020-09-09,4733,30643,9342,35577,1849,29628,41594,191019,0.34,45.75,11.27,58.88,17.98,63.31,62.58,58.47,6.0,96.0,20.0,80.0,22.0,434.0,80.0,5142.0,0.0,0.14000000000000057,0.02999999999999936,0.13000000000000256,0.21000000000000085,0.9299999999999997,0.11999999999999744,1.5700000000000003
2020-09-10,4733,30661,9345,35587,1852,29699,41608,191941,0.34,45.78,11.27,58.9,18.01,63.46,62.61,58.75,5.0,97.0,23.0,80.0,23.0,465.0,81.0,5034.0,0.0,0.14999999999999858,0.02999999999999936,0.12999999999999545,0.22000000000000242,0.990000000000002,0.13000000000000256,1.5399999999999991
2020-09-11,4733,30740,9348,35597,1855,29747,41614,193095,0.34,45.9,11.28,58.91,18.04,63.57,62.61,59.11,5.0,198.0,21.0,79.0,22.0,329.0,77.0,5231.0,0.0,0.29999999999999716,0.02999999999999936,0.12999999999999545,0.21999999999999886,0.7100000000000009,0.10999999999999943,1.6000000000000014
2020-09-12,4734,30757,9352,35603,1860,29747,41623,193805,0.34,45.92,11.28,58.92,18.09,63.57,62.63,59.32,6.0,204.0,23.0,69.0,22.0,329.0,74.0,5184.0,0.0,0.30000000000000426,0.02999999999999936,0.10999999999999943,0.21999999999999886,0.7100000000000009,0.10999999999999943,1.5799999999999983
2020-09-13,4734,30761,9354,35610,1867,29747,41628,194233,0.34,45.93,11.28,58.94,18.15,63.57,62.64,59.46,4.0,206.0,24.0,69.0,27.0,329.0,77.0,5143.0,0.0,0.3100000000000023,0.02999999999999936,0.11999999999999744,0.259999999999998,0.7100000000000009,0.11999999999999744,1.5799999999999983
2020-09-14,4735,30795,9356,35624,1871,29848,41637,194667,0.34,45.98,11.29,58.96,18.19,63.78,62.65,59.59,3.0,217.0,25.0,71.0,28.0,332.0,83.0,5263.0,0.0,0.3299999999999983,0.03999999999999915,0.11999999999999744,0.2699999999999996,0.7100000000000009,0.12999999999999545,1.6100000000000065
2020-09-15,4736,30844,9367,35633,1875,30004,41664,195866,0.34,46.05,11.3,58.97,18.23,64.12,62.69,59.96,3.0,228.0,31.0,70.0,29.0,410.0,78.0,6005.0,0.0,0.3399999999999963,0.040000000000000924,0.10999999999999943,0.28000000000000114,0.8800000000000026,0.11999999999999744,1.8400000000000034
2020-09-16,4736,30889,9373,35645,1878,30243,41684,196823,0.34,46.12,11.31,58.99,18.26,64.63,62.72,60.25,3.0,246.0,31.0,68.0,29.0,615.0,90.0,5804.0,0.0,0.36999999999999744,0.040000000000000924,0.10999999999999943,0.28000000000000114,1.3199999999999932,0.14000000000000057,1.7800000000000011
2020-09-17,4736,30936,9376,35658,1888,30405,41705,197680,0.34,46.19,11.31,59.02,18.36,64.97,62.75,60.51,3.0,275.0,31.0,71.0,36.0,706.0,97.0,5739.0,0.0,0.4099999999999966,0.040000000000000924,0.12000000000000455,0.34999999999999787,1.509999999999998,0.14000000000000057,1.759999999999998
2020-09-18,4737,31090,9386,35668,1894,30495,41732,198569,0.34,46.42,11.32,59.03,18.42,65.17,62.79,60.78,4.0,350.0,38.0,71.0,39.0,748.0,118.0,5474.0,0.0,0.5200000000000031,0.040000000000000924,0.12000000000000455,0.38000000000000256,1.6000000000000014,0.17999999999999972,1.6700000000000017
2020-09-19,4737,31115,9388,35692,1899,30495,41759,199299,0.34,46.46,11.32,59.07,18.47,65.17,62.83,61.01,3.0,358.0,36.0,89.0,39.0,748.0,136.0,5494.0,0.0,0.5399999999999991,0.040000000000000924,0.14999999999999858,0.379999999999999,1.6000000000000014,0.19999999999999574,1.6899999999999977
2020-09-20,4737,31126,9390,35707,1912,30495,41777,199566,0.34,46.47,11.33,59.1,18.59,65.17,62.86,61.09,3.0,365.0,36.0,97.0,45.0,748.0,149.0,5333.0,0.0,0.5399999999999991,0.05000000000000071,0.1600000000000037,0.4400000000000013,1.6000000000000014,0.21999999999999886,1.6300000000000026
2020-09-21,4737,31179,9390,35724,1920,30663,41788,199990,0.34,46.55,11.33,59.12,18.67,65.52,62.88,61.22,2.0,384.0,34.0,100.0,49.0,815.0,151.0,5323.0,0.0,0.5700000000000003,0.040000000000000924,0.1599999999999966,0.4800000000000004,1.7399999999999949,0.23000000000000398,1.6299999999999955
2020-09-22,4737,31256,9405,35738,1925,30904,41825,201018,0.34,46.67,11.34,59.15,18.72,66.04,62.93,61.53,1.0,412.0,38.0,105.0,50.0,900.0,161.0,5152.0,0.0,0.6200000000000045,0.03999999999999915,0.17999999999999972,0.48999999999999844,1.9200000000000017,0.240000000000002,1.5700000000000003
2020-09-23,4738,31283,9423,35758,1928,31034,41862,202080,0.34,46.71,11.37,59.18,18.75,66.32,62.99,61.86,2.0,394.0,50.0,113.0,50.0,791.0,178.0,5257.0,0.0,0.5900000000000034,0.05999999999999872,0.18999999999999773,0.48999999999999844,1.6899999999999977,0.2700000000000031,1.6099999999999994
2020-09-24,4738,31333,9436,35781,1931,31118,41902,202978,0.34,46.78,11.38,59.22,18.78,66.5,63.05,62.13,2.0,397.0,60.0,123.0,43.0,713.0,197.0,5298.0,0.0,0.5900000000000034,0.07000000000000028,0.19999999999999574,0.4200000000000017,1.5300000000000011,0.29999999999999716,1.6200000000000045
2020-09-25,4739,31483,9451,35801,1936,31232,41936,203919,0.34,47.01,11.4,59.25,18.83,66.74,63.1,62.42,2.0,393.0,65.0,133.0,42.0,737.0,204.0,5350.0,0.0,0.5899999999999963,0.08000000000000007,0.21999999999999886,0.4099999999999966,1.5699999999999932,0.3100000000000023,1.6400000000000006
2020-09-26,4739,31522,9459,35818,1944,31232,41971,204688,0.34,47.06,11.41,59.28,18.9,66.74,63.15,62.66,2.0,407.0,71.0,126.0,45.0,737.0,212.0,5389.0,0.0,0.6000000000000014,0.08999999999999986,0.21000000000000085,0.4299999999999997,1.5699999999999932,0.3200000000000003,1.6499999999999986
2020-09-27,4739,31549,9464,35835,1953,31232,41988,205003,0.34,47.1,11.42,59.31,18.99,66.74,63.18,62.75,2.0,423.0,74.0,128.0,41.0,737.0,211.0,5437.0,0.0,0.6300000000000026,0.08999999999999986,0.21000000000000085,0.3999999999999986,1.5699999999999932,0.3200000000000003,1.6599999999999966
2020-09-28,4739,31630,9468,35851,1957,31411,42001,205359,0.34,47.23,11.42,59.33,19.03,67.12,63.2,62.86,2.0,451.0,78.0,127.0,37.0,748.0,213.0,5369.0,0.0,0.6799999999999997,0.08999999999999986,0.21000000000000085,0.35999999999999943,1.6000000000000085,0.3200000000000003,1.6400000000000006
2020-09-29,4739,31701,9483,35875,1963,31411,42072,206222,0.34,47.33,11.44,59.37,19.09,67.12,63.3,63.13,2.0,445.0,78.0,137.0,38.0,507.0,247.0,5204.0,0.0,0.6599999999999966,0.09999999999999964,0.21999999999999886,0.370000000000001,1.0799999999999983,0.36999999999999744,1.6000000000000014
2020-09-30,4739,31761,9495,35894,1971,31791,42143,207176,0.34,47.42,11.45,59.41,19.17,67.93,63.41,63.42,1.0,478.0,72.0,136.0,43.0,757.0,281.0,5096.0,0.0,0.7100000000000009,0.08000000000000007,0.22999999999999687,0.4200000000000017,1.6100000000000136,0.4199999999999946,1.5600000000000023
2020-10-01,4739,31817,9509,35918,1977,31973,42202,208045,0.34,47.5,11.47,59.45,19.22,68.32,63.5,63.68,1.0,484.0,73.0,137.0,46.0,855.0,300.0,5067.0,0.0,0.7199999999999989,0.08999999999999986,0.23000000000000398,0.4399999999999977,1.8199999999999932,0.45000000000000284,1.5499999999999972
2020-10-02,4739,31952,9518,35941,1983,32086,42268,208900,0.34,47.71,11.48,59.48,19.28,68.56,63.6,63.94,0.0,469.0,67.0,140.0,47.0,854.0,332.0,4981.0,0.0,0.7000000000000028,0.08000000000000007,0.22999999999999687,0.45000000000000284,1.8200000000000074,0.5,1.519999999999996
2020-10-03,4739,31977,9531,35968,1995,32086,42317,209583,0.34,47.74,11.5,59.53,19.4,68.56,63.67,64.15,0.0,455.0,72.0,150.0,51.0,854.0,346.0,4895.0,0.0,0.6799999999999997,0.08999999999999986,0.25,0.5,1.8200000000000074,0.5200000000000031,1.490000000000009
2020-10-04,4739,32009,9533,35986,2005,32086,42350,209957,0.34,47.79,11.5,59.56,19.5,68.56,63.72,64.27,0.0,460.0,69.0,151.0,52.0,854.0,362.0,4954.0,0.0,0.6899999999999977,0.08000000000000007,0.25,0.5100000000000016,1.8200000000000074,0.5399999999999991,1.519999999999996
2020-10-05,4739,32078,9554,36002,2018,32225,42369,210440,0.34,47.89,11.52,59.58,19.62,68.86,63.75,64.42,0.0,448.0,86.0,151.0,61.0,814.0,368.0,5081.0,0.0,0.6600000000000037,0.09999999999999964,0.25,0.5899999999999999,1.7399999999999949,0.5499999999999972,1.5600000000000023
2020-10-06,4739,32143,9566,36030,2032,32486,42445,211125,0.34,47.99,11.54,59.63,19.76,69.42,63.87,64.63,0.0,442.0,83.0,155.0,69.0,1075.0,373.0,4903.0,0.0,0.6600000000000037,0.09999999999999964,0.2600000000000051,0.6700000000000017,2.299999999999997,0.5700000000000003,1.499999999999993
2020-10-07,4739,32222,9582,36061,2040,32562,42515,212042,0.34,48.11,11.56,59.68,19.84,69.58,63.97,64.91,0.0,461.0,87.0,167.0,69.0,771.0,372.0,4866.0,0.0,0.6899999999999977,0.11000000000000121,0.2700000000000031,0.6699999999999982,1.6499999999999915,0.5600000000000023,1.4899999999999949
2020-10-08,4739,32295,9594,36083,2050,32688,42592,213033,0.34,48.22,11.57,59.72,19.93,69.85,64.09,65.21,0.0,478.0,85.0,165.0,73.0,715.0,390.0,4988.0,0.0,0.7199999999999989,0.09999999999999964,0.269999999999996,0.7100000000000009,1.5300000000000011,0.5900000000000034,1.529999999999994
2020-10-09,4739,32404,9599,36111,2062,32929,42679,214004,0.34,48.38,11.58,59.76,20.05,70.37,64.22,65.51,0.0,452.0,81.0,170.0,79.0,843.0,411.0,5104.0,0.0,0.6700000000000017,0.09999999999999964,0.28000000000000114,0.7699999999999996,1.8100000000000023,0.6199999999999974,1.5700000000000074
2020-10-10,4739,32439,9620,36140,2067,32929,42760,214663,0.34,48.43,11.6,59.81,20.1,70.37,64.34,65.71,0.0,462.0,89.0,172.0,72.0,843.0,443.0,5080.0,0.0,0.6899999999999977,0.09999999999999964,0.28000000000000114,0.7000000000000028,1.8100000000000023,0.6700000000000017,1.559999999999988
2020-10-11,4739,32485,9626,36166,2080,32929,42825,215134,0.34,48.5,11.61,59.86,20.23,70.37,64.44,65.85,0.0,476.0,93.0,180.0,75.0,843.0,475.0,5177.0,0.0,0.7100000000000009,0.10999999999999943,0.29999999999999716,0.7300000000000004,1.8100000000000023,0.7199999999999989,1.5799999999999983
2020-10-12,4739,32580,9640,36205,2094,33124,42875,215533,0.34,48.64,11.63,59.92,20.36,70.78,64.51,65.98,0.0,502.0,86.0,203.0,76.0,899.0,506.0,5093.0,0.0,0.75,0.11000000000000121,0.3400000000000034,0.7399999999999984,1.9200000000000017,0.7600000000000051,1.5600000000000023
2020-10-13,4739,32687,9682,36246,2110,33204,43018,216333,0.34,48.8,11.68,59.99,20.52,70.95,64.73,66.22,0.0,544.0,116.0,216.0,78.0,718.0,573.0,5208.0,0.0,0.8099999999999952,0.14000000000000057,0.35999999999999943,0.759999999999998,1.5300000000000011,0.8600000000000065,1.5900000000000034
2020-10-14,4739,32791,9716,36289,2117,33413,43155,217320,0.34,48.96,11.72,60.06,20.59,71.4,64.93,66.52,0.0,569.0,134.0,228.0,77.0,851.0,640.0,5278.0,0.0,0.8500000000000014,0.16000000000000014,0.38000000000000256,0.75,1.8200000000000074,0.960000000000008,1.6099999999999994
2020-10-15,4739,32876,9739,36372,2128,33553,43293,218158,0.34,49.09,11.75,60.2,20.69,71.7,65.14,66.78,0.0,581.0,145.0,289.0,78.0,865.0,701.0,5125.0,0.0,0.8700000000000045,0.17999999999999972,0.480000000000004,0.7600000000000016,1.8500000000000085,1.0499999999999972,1.5700000000000074
2020-10-16,4739,33054,9773,36427,2149,33775,43429,219102,0.34,49.35,11.79,60.29,20.9,72.17,65.35,67.07,0.0,650.0,174.0,316.0,87.0,846.0,750.0,5098.0,0.0,0.9699999999999989,0.20999999999999908,0.5300000000000011,0.8499999999999979,1.7999999999999972,1.1299999999999955,1.559999999999988
2020-10-17,4739,33127,9785,36474,2162,33775,43579,219867,0.34,49.46,11.8,60.37,21.02,72.17,65.57,67.3,0.0,688.0,165.0,334.0,95.0,846.0,819.0,5204.0,0.0,1.0300000000000011,0.20000000000000107,0.5599999999999952,0.9199999999999982,1.7999999999999972,1.2299999999999898,1.5900000000000034
2020-10-18,4739,33212,9798,36543,2181,33775,43646,220357,0.34,49.59,11.82,60.48,21.21,72.17,65.67,67.45,0.0,727.0,172.0,377.0,101.0,846.0,821.0,5223.0,0.0,1.0900000000000034,0.21000000000000085,0.6199999999999974,0.9800000000000004,1.7999999999999972,1.230000000000004,1.6000000000000085
2020-10-19,4739,33358,9842,36616,2198,33992,43726,220840,0.34,49.81,11.87,60.6,21.37,72.64,65.79,67.6,0.0,778.0,202.0,411.0,104.0,868.0,851.0,5307.0,0.0,1.1700000000000017,0.23999999999999844,0.6799999999999997,1.0100000000000016,1.8599999999999994,1.2800000000000011,1.6199999999999903
2020-10-20,4739,33620,9882,36705,2213,34210,43967,221765,0.34,50.2,11.92,60.75,21.52,73.1,66.16,67.88,0.0,933.0,200.0,459.0,103.0,1006.0,949.0,5432.0,0.0,1.4000000000000057,0.2400000000000002,0.759999999999998,1.0,2.1499999999999915,1.4299999999999926,1.6599999999999966
2020-10-21,4739,33782,9911,36832,2229,34366,44158,222887,0.34,50.44,11.95,60.96,21.67,73.44,66.44,68.23,0.0,991.0,195.0,543.0,112.0,953.0,1003.0,5567.0,0.0,1.4799999999999969,0.22999999999999865,0.8999999999999986,1.0800000000000018,2.039999999999992,1.509999999999991,1.710000000000008
2020-10-22,4739,33936,9960,36968,2245,34521,44347,223780,0.34,50.67,12.01,61.18,21.83,73.77,66.73,68.5,0.0,1060.0,221.0,596.0,117.0,968.0,1054.0,5622.0,0.0,1.5799999999999983,0.2599999999999998,0.9799999999999969,1.139999999999997,2.069999999999993,1.5900000000000034,1.7199999999999989
2020-10-23,4739,34234,9978,37059,2276,34752,44571,224743,0.34,51.11,12.04,61.33,22.13,74.26,67.06,68.79,0.0,1180.0,205.0,632.0,127.0,977.0,1142.0,5641.0,0.0,1.759999999999998,0.25,1.0399999999999991,1.2300000000000004,2.0900000000000034,1.710000000000008,1.720000000000013
2020-10-24,4739,34370,10035,37210,2297,34752,44745,225697,0.34,51.32,12.1,61.58,22.34,74.26,67.33,69.09,0.0,1243.0,250.0,736.0,135.0,977.0,1166.0,5830.0,0.0,1.8599999999999994,0.29999999999999893,1.2100000000000009,1.3200000000000003,2.0900000000000034,1.7600000000000051,1.7900000000000063
2020-10-25,4739,34349,10062,37338,2316,34752,44896,226158,0.34,51.28,12.14,61.8,22.52,74.26,67.55,69.23,0.0,1137.0,264.0,795.0,135.0,977.0,1250.0,5801.0,0.0,1.6899999999999977,0.3200000000000003,1.3200000000000003,1.3099999999999987,2.0900000000000034,1.8799999999999955,1.7800000000000011
2020-10-26,4739,34732,10091,37479,2343,35031,44998,226691,0.34,51.86,12.17,62.03,22.78,74.86,67.71,69.39,0.0,1374.0,249.0,863.0,145.0,1039.0,1272.0,5851.0,0.0,2.049999999999997,0.3000000000000007,1.4299999999999997,1.4100000000000001,2.219999999999999,1.9199999999999875,1.7900000000000063
2020-10-27,4739,35253,10121,37700,2371,35298,45365,227663,0.34,52.63,12.21,62.39,23.06,75.43,68.26,69.69,0.0,1633.0,239.0,995.0,158.0,1088.0,1398.0,5898.0,0.0,2.4299999999999997,0.2900000000000009,1.6400000000000006,1.5399999999999991,2.3300000000000125,2.1000000000000085,1.8100000000000023
2020-10-28,4739,35496,10218,37905,2395,35466,45675,228695,0.34,53.0,12.32,62.73,23.29,75.79,68.73,70.0,0.0,1714.0,307.0,1073.0,166.0,1100.0,1517.0,5808.0,0.0,2.5600000000000023,0.370000000000001,1.769999999999996,1.6199999999999974,2.3500000000000085,2.2900000000000063,1.769999999999996
2020-10-29,4739,35728,10305,38122,2428,35639,45955,229699,0.34,53.34,12.43,63.09,23.61,76.16,69.15,70.31,0.0,1792.0,345.0,1154.0,183.0,1118.0,1608.0,5919.0,0.0,2.6700000000000017,0.41999999999999993,1.9100000000000037,1.7800000000000011,2.3900000000000006,2.4200000000000017,1.8100000000000023
2020-10-30,4739,36273,10391,38321,2468,35878,46229,230757,0.34,54.16,12.53,63.42,24.0,76.67,69.56,70.64,0.0,2039.0,413.0,1262.0,192.0,1126.0,1658.0,6014.0,0.0,3.049999999999997,0.4900000000000002,2.0900000000000034,1.870000000000001,2.4099999999999966,2.5,1.8499999999999943
2020-10-31,4739,36495,10483,38618,2507,35878,46555,231682,0.34,54.49,12.64,63.91,24.38,76.67,70.05,70.92,0.0,2125.0,448.0,1408.0,210.0,1126.0,1810.0,5985.0,0.0,3.1700000000000017,0.5400000000000009,2.3299999999999983,2.039999999999999,2.4099999999999966,2.719999999999999,1.8299999999999983
2020-11-01,4739,36726,10513,38826,2544,35878,46717,232188,0.34,54.83,12.68,64.26,24.74,76.67,70.29,71.07,0.0,2377.0,451.0,1488.0,228.0,1126.0,1821.0,6030.0,0.0,3.549999999999997,0.5399999999999991,2.460000000000008,2.219999999999999,2.4099999999999966,2.740000000000009,1.8399999999999892
2020-11-02,4739,37142,10669,39059,2590,36257,46853,232760,0.34,55.45,12.87,64.64,25.19,77.48,70.5,71.25,0.0,2410.0,578.0,1580.0,247.0,1226.0,1855.0,6069.0,0.0,3.5900000000000034,0.6999999999999993,2.6099999999999994,2.41,2.6200000000000045,2.7900000000000063,1.8599999999999994
2020-11-03,4739,38414,10717,39412,2635,36495,47250,234338,0.34,57.35,12.93,65.23,25.62,77.99,71.1,71.73,0.0,3161.0,596.0,1712.0,264.0,1197.0,1885.0,6675.0,0.0,4.719999999999999,0.7199999999999989,2.8400000000000034,2.5600000000000023,2.559999999999988,2.839999999999989,2.0400000000000063
2020-11-04,4740,38376,10949,39764,2694,38118,47742,235445,0.34,57.3,13.21,65.81,26.2,81.45,71.84,72.07,1.0,2880.0,731.0,1859.0,299.0,2652.0,2067.0,6750.0,0.0,4.299999999999997,0.8900000000000006,3.0800000000000054,2.91,5.659999999999997,3.1099999999999994,2.069999999999993
2020-11-05,4741,38730,11110,40192,2740,38486,48120,236610,0.34,57.83,13.4,66.52,26.64,82.24,72.4,72.43,2.0,3002.0,805.0,2070.0,312.0,2847.0,2165.0,6911.0,0.0,4.489999999999995,0.9700000000000006,3.4299999999999926,3.030000000000001,6.079999999999998,3.25,2.1200000000000045
2020-11-06,4741,39558,11240,40638,2792,38833,48475,237835,0.34,59.06,13.56,67.26,27.15,82.98,72.94,72.8,2.0,3285.0,849.0,2317.0,324.0,2955.0,2246.0,7078.0,0.0,4.900000000000006,1.0300000000000011,3.8400000000000034,3.1499999999999986,6.310000000000002,3.3799999999999955,2.1599999999999966
2020-11-07,4741,39861,11306,41063,2848,38833,48888,238924,0.34,59.51,13.64,67.96,27.69,82.98,73.56,73.14,2.0,3366.0,823.0,2445.0,341.0,2955.0,2333.0,7242.0,0.0,5.019999999999996,1.0,4.049999999999997,3.3100000000000023,6.310000000000002,3.510000000000005,2.219999999999999
2020-11-08,4741,40131,11372,41394,2896,38833,49044,239497,0.34,59.92,13.72,68.51,28.16,82.98,73.79,73.31,2.0,3405.0,859.0,2568.0,352.0,2955.0,2327.0,7309.0,0.0,5.090000000000003,1.040000000000001,4.25,3.4200000000000017,6.310000000000002,3.5,2.240000000000009
2020-11-09,4741,40679,11408,41750,2959,39345,49238,240272,0.34,60.74,13.76,69.1,28.77,84.08,74.09,73.55,2.0,3537.0,739.0,2691.0,369.0,3088.0,2385.0,7512.0,0.0,5.289999999999999,0.8900000000000006,4.459999999999994,3.5799999999999983,6.599999999999994,3.5900000000000034,2.299999999999997
2020-11-10,4742,41897,11781,42330,3021,39345,49770,241688,0.34,62.55,14.21,70.06,29.38,84.08,74.89,73.98,3.0,3483.0,1064.0,2918.0,386.0,2850.0,2520.0,7350.0,0.0,5.199999999999996,1.2800000000000011,4.829999999999998,3.759999999999998,6.090000000000003,3.7900000000000063,2.25
2020-11-11,4742,42225,11994,42953,3103,40105,50365,243122,0.34,63.04,14.47,71.09,30.17,85.7,75.78,74.42,2.0,3849.0,1045.0,3189.0,409.0,1987.0,2623.0,7677.0,0.0,5.740000000000002,1.2599999999999998,5.280000000000001,3.9700000000000024,4.25,3.9399999999999977,2.3500000000000085
2020-11-12,4742,42640,12216,43589,3181,40461,50928,244331,0.34,63.66,14.73,72.14,30.93,86.46,76.63,74.79,1.0,3910.0,1106.0,3397.0,441.0,1975.0,2808.0,7721.0,0.0,5.829999999999998,1.33,5.6200000000000045,4.289999999999999,4.219999999999999,4.22999999999999,2.3599999999999994
2020-11-13,4742,43572,12404,44139,3250,40769,51304,245530,0.34,65.06,14.96,73.05,31.6,87.12,77.19,75.16,1.0,4014.0,1164.0,3501.0,458.0,1936.0,2829.0,7695.0,0.0,6.0,1.4000000000000004,5.789999999999992,4.450000000000003,4.140000000000001,4.25,2.3599999999999994
2020-11-14,4742,43925,12511,44683,3305,40769,51766,246877,0.34,65.58,15.09,73.95,32.14,87.12,77.89,75.57,1.0,4064.0,1205.0,3620.0,457.0,1936.0,2878.0,7953.0,0.0,6.07,1.4499999999999993,5.990000000000009,4.449999999999999,4.140000000000001,4.329999999999998,2.4299999999999926
2020-11-15,4742,44227,12573,45229,3381,40769,51934,247657,0.34,66.03,15.17,74.86,32.88,87.12,78.14,75.81,1.0,4096.0,1201.0,3835.0,485.0,1936.0,2890.0,8160.0,0.0,6.109999999999999,1.4499999999999993,6.349999999999994,4.720000000000002,4.140000000000001,4.349999999999994,2.5
2020-11-16,4742,44733,12833,45733,3472,41253,52147,248491,0.34,66.79,15.48,75.69,33.76,88.15,78.46,76.06,1.0,4054.0,1425.0,3983.0,513.0,1908.0,2909.0,8219.0,0.0,6.050000000000004,1.7200000000000006,6.590000000000003,4.989999999999998,4.070000000000007,4.36999999999999,2.510000000000005
